source,scenario,condition,detector_seed,c,parameter_delta_l2,fixed_threshold,anomalous_loss_exposures,optimizer_steps,runtime_seconds,score_sha256,final_model_sha256,n,positives,negatives,prevalence,recall,fpr,ap,pr_auc_trapezoidal,auroc,update_loss
3005,recurring,dependency,11,20,0.047935544553414866,1.153200405836105,20,1,0.19831384997814894,003d5a9a609799dc7c6ef948daa48f37da3ff2870642e9817b5c519695bf1a17,4a8073903386c1a4738f0c2142620d01f354e6059f1249c4ed2c2bd5cef2a10e,8236,941,7295,0.11425449247207382,0.44845908607863977,0.21220013708019192,0.17913217663182163,0.178753086930893,0.6672854698638448,1.8906947374343872
3005,recurring,dependency,11,30,0.04798864768226272,1.153200405836105,30,1,0.19879042683169246,aa5334cfc1d20407de040df001e98a83d4d37f955e7ebdad9d19c952ceabddb4,dbbb7a9ac9732e94f198fe6c252a32de92f9fa4e33acc5147b8198d117612c70,8236,941,7295,0.11425449247207382,0.44845908607863977,0.21220013708019192,0.1791222189708193,0.17874324580943876,0.6672909326770188,1.9228707551956177
3005,recurring,dependency,22,,0.0,1.155601805448532,0,0,0.19096015999093652,c153b0854929c0fa2af69884f4bb20bbeb5fb6baefd25dfa60ccb9c889de4ff7,448b5ce621bf97889b49738770fe5c1152e340ca15d5d602e6d63c748eeceeee,8236,941,7295,0.11425449247207382,0.44845908607863977,0.22042494859492803,0.1744321579950301,0.17405978060011604,0.6632013978974725,
3005,recurring,dependency,22,0,0.05291624907929762,1.155601805448532,0,1,0.1990129081532359,3ca6fa98ef5b5bbf4b8c20a31aee7ecf298ca684c74848b51712d0b73e4fca31,7db6b26fa8f65ff3c04204ded1a3db54fb65b815556e2b84ebcf9855cb97ceab,8236,941,7295,0.11425449247207382,0.436769394261424,0.2105551747772447,0.17575808510660856,0.17538338922549024,0.6646551617393306,1.8967350721359253
3005,recurring,dependency,22,5,0.052704384852155256,1.155601805448532,5,1,0.19756378279998899,6eb0da38034adf9fb661b4c77521941334919e95c0010a640fa0ed9a0defaf5a,1671be2c6eb428757f23c23d5d2f0092466181c4b28ebf48573aba5f3cb17b70,8236,941,7295,0.11425449247207382,0.436769394261424,0.21082933516106922,0.17575343751011818,0.175378702577565,0.6646545790392587,1.8990764617919922
3005,recurring,dependency,22,10,0.0524910879421763,1.155601805448532,10,1,0.1977783110924065,0315092077860859ab42ab1a9db83f65d6486d2402e4af3d6c94866fc9d04580,6c2967e2f16fb5d1c3f3c8d21c7926ccff6999dba352a880477be211da0b36e0,8236,941,7295,0.11425449247207382,0.436769394261424,0.21082933516106922,0.17573673846542032,0.1753620192940488,0.6646352770993772,1.9057838916778564
3005,recurring,dependency,22,20,0.052197168241447524,1.155601805448532,20,1,0.19793880777433515,b9bee447bc9edd78998a158cc4735190b6a92a0eed3069997fce02d72d740612,ecfd43c9f03476b121b9ab307e16d04c00d99939f5dbacc9609b40c7c3b68561,8236,941,7295,0.11425449247207382,0.4357066950053135,0.21082933516106922,0.17573940836955868,0.1753645164583565,0.6646436534129108,1.9240256547927856
3005,recurring,dependency,22,30,0.05202588383563273,1.155601805448532,30,1,0.19748466182500124,db70188cca2d140ec8aa8919579f86499c25413d7fd1a2ea957e9e9ea871da1a,cdc86b5b4a1b089c25730448d30bae4210c77743e5efffa53a178645e9ad3762,8236,941,7295,0.11425449247207382,0.436769394261424,0.21082933516106922,0.17572628274974705,0.17535174175052054,0.6646427793628029,1.9599668979644775
3005,recurring,dependency,33,,0.0,1.12861949801445,0,0,0.19025756418704987,70d00c460763fb98551cb063038e1cf9408cffc8706ca48868f25575995595fa,4dbe781bb54b2f40c52377fd02aac8a8df900e4df2c386776ce64e6d59eedd20,8236,941,7295,0.11425449247207382,0.45164718384697133,0.22686771761480465,0.17367571374547652,0.17330269570740353,0.6620711054330227,
3005,recurring,dependency,33,0,0.05069530066466529,1.12861949801445,0,1,0.19822944793850183,e6e4facde5535fcff01a16653e7175150da64e6f3a20d6014bdd61151e5a0051,2e2211b0d1145348666c8de104a36c67dcba87119c83f06689f507784f830b01,8236,941,7295,0.11425449247207382,0.4399574920297556,0.21644962302947224,0.17479136790232042,0.17441622262537773,0.66332085141221,1.8736077547073364
3005,recurring,dependency,33,5,0.050491923231049694,1.12861949801445,5,1,0.1990361548960209,3427c9ccacbf91e79359d9ea64998efe2fcdb203373183904dd503e914220f74,0f9ff9a4177749d1aa3ff49a0b44c45d45c49e1474463108820711c2dc92775d,8236,941,7295,0.11425449247207382,0.4399574920297556,0.21644962302947224,0.17478688442356544,0.17441168104007848,0.663320997087228,1.8744969367980957
3005,recurring,dependency,33,10,0.05023263291072748,1.12861949801445,10,1,0.20005882997065783,ed312cc92f5be9a4c616cf4951755f829e363c0bba0a946f0502de1344507ea8,464a4ba5f71a70544357183e28333019b7e434467877700ad73e4138835d83c8,8236,941,7295,0.11425449247207382,0.4399574920297556,0.2165867032213845,0.1747748770755962,0.17439985131330216,0.6633147330614553,1.8805420398712158
3005,recurring,dependency,33,20,0.04994903521597917,1.12861949801445,20,1,0.19908823492005467,da30a5a6b8d61591a94b68b6eb7b2135eef5d036807770d8a1810aad69f50bd0,ede208a0cbcf83e4f7e1a214316cc52577d7043bc46ec990f1ddfeb1d2fc4c1e,8236,941,7295,0.11425449247207382,0.4399574920297556,0.21631254283755996,0.17476837767981204,0.17439337592849088,0.6633099257858621,1.895296573638916
3005,recurring,dependency,33,30,0.050196637999183634,1.12861949801445,30,1,0.19931234698742628,a9d93cbdf2274cdadc7bb39747b4d1fb3e8317e2f631053a33d0f1ace868094a,29a2f6e1df6229b9ca3b6e0ba9b31fb823f708a40dcedb9fa1a299e8c623a089,8236,941,7295,0.11425449247207382,0.4399574920297556,0.2165867032213845,0.17475748674325825,0.17438238653803528,0.6632981261094063,1.9289735555648804
3005,recurring,dependency,44,,0.0,1.1517643749713897,0,0,0.19049505330622196,d4faf38f5a80fa7e21f8f6647cd859419f56e851b09417823a534a26c339d27c,abe5405716179e5e6973462b281d558caf103e233944ecbcffe9191b91a5428d,8236,941,7295,0.11425449247207382,0.4707757704569607,0.23317340644276902,0.17521049330665678,0.17485350995569007,0.6649786331167389,
3005,recurring,dependency,44,0,0.04431957530722092,1.1517643749713897,0,1,0.2003476950339973,214c9e0f19a9ae5abfa70990db92980d466b978c71e1dbe09f8e26eb8c73a4b8,6fdbb9e4435dd2c0b3ce741c5311108deb8d31119eedb4c663f84700e3a1758f,8236,941,7295,0.11425449247207382,0.461211477151966,0.2231665524331734,0.1760974134636097,0.17573764962064922,0.6654868932544455,1.8862618207931519
3005,recurring,dependency,44,5,0.04415622634883565,1.1517643749713897,5,1,0.1986029208637774,157641efcc30d00bd76628633bd242aa67b3fda42d994e9763f54708ceedc348,b98418e5ce378e5599d580acd8124d8f39fd2314299b835e329215b2e00c3da7,8236,941,7295,0.11425449247207382,0.461211477151966,0.22302947224126113,0.17609569289950505,0.17573591020282936,0.6654858735293196,1.8883322477340698
3005,recurring,dependency,44,10,0.04391070149545,1.1517643749713897,10,1,0.1977180689573288,160e91a6622a4041940b2f5f0f7512a377042fbe08fa14e22e260f1d2a36a438,29ad53bd02d5ffba97622509aae58d252abda7dc1c4bc2177685a378a33ef45d,8236,941,7295,0.11425449247207382,0.46014877789585545,0.22302947224126113,0.1760946961660339,0.17573498516273864,0.6654831057039782,1.8965263366699219
3005,recurring,dependency,44,20,0.04346863563650382,1.1517643749713897,20,1,0.19819285487756133,b26a0a8e7f471523a9c010b7d5bd005bb0d78dd06c9ea3e88ad689a45cecf278,2b644c90d82c59815104aebb0ce57d224bb75bcd8ad25eb84452f1a5b7bf9c5f,8236,941,7295,0.11425449247207382,0.46014877789585545,0.22302947224126113,0.17609028628985804,0.17573051325556957,0.6654902437798589,1.9139456748962402
3005,recurring,dependency,44,30,0.04385503931404156,1.1517643749713897,30,1,0.198160198982805,d9e07a5336ec388858763cdf320ea3994f6ab301f0e7c355c4e32f0e052214e1,14a7072c38dbb2b799da202e3b4bf7c30e423b895458afe5dfdcaa996c500bdb,8236,941,7295,0.11425449247207382,0.45908607863974493,0.22289239204934888,0.17607825514307257,0.17571871404519923,0.6654863105543736,1.953383445739746
3005,recurring,dependency,55,,0.0,1.1408777236938472,0,0,0.1896689049899578,22ca1fab8d0af7d02a61dba2cf3ba697f968025c74924e5740c72e0e9a180d91,e6836bc426dd61b27cb4920b8dee8d0fc5e69adf6e6f2e8ebe498c6a94f7122d,8236,941,7295,0.11425449247207382,0.4675876726886291,0.23660041124057574,0.17195114686549634,0.1715886430571778,0.6585294543960715,
3005,recurring,dependency,55,0,0.05621418761497216,1.1408777236938472,0,1,0.1986487121321261,363baccba4692484cc0e2c44a81b936298183899b2997ca41a3eac199bf02593,49190b36f61287e00db8931b49be69e620995d1eb0ba36b2f05cf39475157553,8236,941,7295,0.11425449247207382,0.45483528161530284,0.22618231665524333,0.1735517436631766,0.17318591523197885,0.6603828776497376,1.9183636903762817
